,Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
1128,1001–1200,Ozyegin UniversityTurkey,22.4–27.1,18.9,13.2,41.3,36.0,47.2
1129,1001–1200,Pavol Jozef Šafárik University in KošiceSlovakia,22.4–27.1,38.8,10.0,16.3,34.9,64.4
1130,1001–1200,Universitas Pendidikan IndonesiaIndonesia,22.4–27.1,17.2,9.3,44.1,35.6,17.5
1131,1001–1200,Polytechnic Institute of PortoPortugal,22.4–27.1,14.5,9.8,51.6,35.0,36.5
1132,1001–1200,Pondicherry UniversityIndia,22.4–27.1,35.7,19.4,18.7,34.8,15.3
1133,1001–1200,Pontifical Catholic University of PeruPeru,22.4–27.1,20.9,9.3,32.8,35.8,44.3
1134,1001–1200,Pontifical Catholic University of ValparaísoChile,22.4–27.1,17.4,25.2,20.4,43.9,49.3
1135,1001–1200,Pontifícia Universidade Católica do ParanáBrazil,22.4–27.1,20.5,12.4,37.4,38.0,27.2
1136,1001–1200,University of PrimorskaSlovenia,22.4–27.1,17.4,14.8,27.3,36.0,64.1
1137,1001–1200,Public University of NavarreSpain,22.4–27.1,19.2,13.4,40.1,37.6,46.2
1138,1001–1200,University of Puerto RicoPuerto Rico,22.4–27.1,21.5,9.5,42.4,37.1,43.2
1139,1001–1200,University of the PunjabPakistan,22.4–27.1,22.5,13.1,28.8,35.5,35.8
1140,1001–1200,University Rey Juan CarlosSpain,22.4–27.1,14.8,11.3,39.9,36.5,41.4
1141,1001–1200,Riga Technical UniversityLatvia,22.4–27.1,22.4,20.1,15.8,62.6,57.3
1142,1001–1200,Rikkyo UniversityJapan,22.4–27.1,16.9,8.6,44.1,35.5,48.8
1143,1001–1200,Robert Gordon UniversityUnited Kingdom,22.4–27.1,16.7,12.5,25.9,36.4,77.5
1144,1001–1200,Rowan UniversityUnited States,22.4–27.1,24.8,8.1,42.1,35.5,30.7
1145,1001–1200,Université Saint-Joseph de BeyrouthLebanon,22.4–27.1,24.9,9.9,22.9,40.4,72.2
1146,1001–1200,Saitama Medical UniversityJapan,22.4–27.1,24.2,9.1,37.5,38.6,15.7
1147,1001–1200,San Jose State UniversityUnited States,22.4–27.1,19.1,13.1,33.3,35.3,42.7
1148,1001–1200,University of SargodhaPakistan,22.4–27.1,28.9,10.4,25.5,35.2,41.5
1149,1001–1200,SASTRA UniversityIndia,22.4–27.1,18.7,9.9,38.3,43.6,16.9
1150,1001–1200,Sechenov UniversityRussian Federation,22.4–27.1,27.8,13.6,28.9,39.1,49.6
1151,1001–1200,Semnan UniversityIran,22.4–27.1,24.6,11.5,36.2,34.8,18.0
1152,1001–1200,University of SeoulSouth Korea,22.4–27.1,25.2,18.8,26.8,40.4,29.3
1153,1001–1200,University of SevilleSpain,22.4–27.1,19.8,19.3,34.2,38.4,46.0
1154,1001–1200,​Shahid Chamran University of AhvazIran,22.4–27.1,29.2,17.9,22.8,92.2,18.6
1155,1001–1200,Shahrekord UniversityIran,22.4–27.1,16.7,12.3,47.8,35.9,17.8
1156,1001–1200,Shahrood University of TechnologyIran,22.4–27.1,23.8,16.8,40.0,35.6,24.4
1157,1001–1200,Shanghai Maritime UniversityChina,22.4–27.1,16.0,10.8,48.1,49.1,39.0
1158,1001–1200,Shiga University of Medical ScienceJapan,22.4–27.1,26.5,10.8,37.0,43.7,21.3
1159,1001–1200,Siberian Federal UniversityRussian Federation,22.4–27.1,23.6,17.7,21.9,68.8,53.8
1160,1001–1200,University of Social Welfare and Rehabilitation SciencesIran,22.4–27.1,27.3,17.6,33.6,41.4,32.4
1161,1001–1200,Sogang UniversitySouth Korea,22.4–27.1,25.9,25.7,23.2,50.8,37.6
1162,1001–1200,University of the South PacificFiji,22.4–27.1,16.0,12.6,32.7,47.8,66.0
1163,1001–1200,South Ural State UniversityRussian Federation,22.4–27.1,17.3,11.8,46.2,40.6,32.6
1164,1001–1200,University of South WalesUnited Kingdom,22.4–27.1,17.0,11.1,30.9,36.5,65.9
1165,1001–1200,Southwest Jiaotong UniversityChinaExplore,22.4–27.1,19.9,17.5,26.3,70.2,25.8
1166,1001–1200,University of SplitCroatia,22.4–27.1,16.9,13.1,46.4,35.8,38.0
1167,1001–1200,Sri Venkateswara UniversityIndia,22.4–27.1,36.4,9.7,26.9,35.1,23.6
1168,1001–1200,Staffordshire UniversityUnited KingdomExplore,22.4–27.1,18.3,11.4,42.4,34.9,52.1
1169,1001–1200,St Marianna University School of MedicineJapanNot accredited,22.4–27.1,25.8,8.6,35.1,34.9,17.4
1170,1001–1200,SWPS University of Social Sciences and HumanitiesPoland,22.4–27.1,16.2,14.9,37.8,34.8,54.5
1171,1001–1200,Tallinn UniversityEstonia,22.4–27.1,19.8,20.7,21.4,35.3,69.5
1172,1001–1200,Tanta UniversityEgypt,22.4–27.1,14.8,8.1,51.6,34.8,41.1
1173,1001–1200,Technological University DublinIreland,22.4–27.1,17.0,12.0,30.8,35.1,71.3
1174,1001–1200,University of Technology of CompiègneFrance,22.4–27.1,23.4,10.9,28.6,42.1,83.9
1175,1001–1200,University of Technology of TroyesFrance,22.4–27.1,24.1,10.7,30.6,43.8,70.4
1176,1001–1200,Teesside UniversityUnited Kingdom,22.4–27.1,16.8,12.7,40.8,35.0,61.6
1177,1001–1200,Texas State UniversityUnited States,22.4–27.1,21.6,16.8,29.7,38.0,34.4
1178,1001–1200,Tezpur UniversityIndia,22.4–27.1,22.8,26.2,21.4,35.8,15.7
1179,1001–1200,Tokyo University of Agriculture and TechnologyJapan,22.4–27.1,28.9,26.3,13.9,52.5,28.8
1180,1001–1200,Tokyo Medical UniversityJapan,22.4–27.1,28.2,12.7,41.2,36.2,18.1
1181,1001–1200,Tshwane University of TechnologySouth Africa,22.4–27.1,16.2,12.2,38.3,40.2,44.5
1182,1001–1200,University of Tunis El ManarTunisia,22.4–27.1,26.0,11.6,24.1,35.0,41.3
1183,1001–1200,Universiti Tunku Abdul Rahman (UTAR)Malaysia,22.4–27.1,16.6,14.2,34.5,38.4,34.2
1184,1001–1200,Ural Federal UniversityRussian Federation,22.4–27.1,25.2,22.6,14.0,64.2,55.0
1185,1001–1200,Urmia UniversityIran,22.4–27.1,23.2,16.0,30.4,40.0,19.3
1186,1001–1200,"Vietnam National University, HanoiVietnam",22.4–27.1,19.4,10.5,41.5,36.6,45.6
1187,1001–1200,University of VigoSpain,22.4–27.1,19.4,15.9,40.3,39.9,43.4
1188,1001–1200,Vilnius Gediminas Technical University (Vilnius Tech)Lithuania,22.4–27.1,17.6,13.7,36.2,41.7,49.0
1189,1001–1200,"Visvesvaraya National Institute of Technology, NagpurIndia",22.4–27.1,24.6,13.0,29.4,56.1,16.7
1190,1001–1200,Volgograd State Technical UniversityRussian Federation,22.4–27.1,16.5,9.7,54.9,41.4,21.3
1191,1001–1200,University of West BohemiaCzech Republic,22.4–27.1,18.1,16.6,29.9,39.1,30.4
1192,1001–1200,University of WolverhamptonUnited Kingdom,22.4–27.1,17.4,13.5,36.7,35.0,67.9
1193,1001–1200,Xiangtan UniversityChinaExplore,22.4–27.1,15.5,13.5,38.7,38.5,22.3
1194,1001–1200,Yangzhou UniversityChinaExplore,22.4–27.1,17.7,12.6,46.5,43.3,25.5
1195,1001–1200,Yıldız Technical UniversityTurkeyExplore,22.4–27.1,19.7,20.4,23.7,94.0,23.1
1196,1001–1200,University of ZagrebCroatia,22.4–27.1,20.5,14.0,30.3,44.1,35.2
1197,1001–1200,Zanjan University of Medical SciencesIran,22.4–27.1,32.2,9.2,30.7,34.8,16.5
1198,1001–1200,University of ZaragozaSpain,22.4–27.1,21.6,15.8,38.1,38.9,40.6
1199,1001–1200,Zhejiang University of TechnologyChina,22.4–27.1,17.7,17.1,41.9,60.9,25.7
1200,1001–1200,University of ŽilinaSlovakia,22.4–27.1,20.9,16.8,34.9,40.3,32.8
1201,1201+,University of Abou Bekr Belkaïd TlemcenAlgeria,10.6–22.3,25.2,8.3,7.7,34.9,34.8
1202,1201+,Acıbadem UniversityTurkey,10.6–22.3,22.4,11.3,9.1,38.1,23.8
1203,1201+,Adolfo Ibáñez UniversityChile,10.6–22.3,15.5,15.1,25.1,36.6,59.6
1204,1201+,AGH University of Science and TechnologyPoland,10.6–22.3,21.8,17.2,20.3,61.4,23.8
1205,1201+,Universitas AirlanggaIndonesiaExplore,10.6–22.3,21.5,10.7,18.3,36.5,34.2
1206,1201+,Akdeniz UniversityTurkey,10.6–22.3,14.9,9.6,16.3,35.7,19.6
1207,1201+,Akita UniversityJapan,10.6–22.3,21.1,11.1,10.7,39.0,22.7
1208,1201+,Aksaray UniversityTurkey,10.6–22.3,12.7,8.5,22.1,35.1,23.6
1209,1201+,Alexandru Ioan Cuza UniversityRomania,10.6–22.3,17.9,12.2,11.8,34.8,34.5
1210,1201+,Al-Farabi Kazakh National UniversityKazakhstan,10.6–22.3,26.8,10.0,15.3,39.6,70.1
1211,1201+,University of AlicanteSpain,10.6–22.3,20.0,17.1,23.5,36.9,39.5
1212,1201+,Alzahra UniversityIran,10.6–22.3,22.9,12.0,15.1,36.7,19.5
1213,1201+,Amity UniversityIndia,10.6–22.3,19.4,11.6,33.1,36.0,21.2
1214,1201+,Anadolu UniversityTurkey,10.6–22.3,23.9,11.8,23.2,38.8,21.3
1215,1201+,"University of the Andes, VenezuelaVenezuela",10.6–22.3,20.5,7.7,11.4,34.8,47.7
1216,1201+,Andhra UniversityIndia,10.6–22.3,38.0,9.8,10.7,38.4,19.6
1217,1201+,Universidad Andrés Bello (UNAB)Chile,10.6–22.3,14.9,8.9,33.1,35.0,48.1
1218,1201+,Ankara UniversityTurkey,10.6–22.3,18.5,12.2,20.7,36.0,26.4
1219,1201+,Annamalai UniversityIndia,10.6–22.3,25.1,8.9,14.5,35.8,17.6
1220,1201+,Aoyama Gakuin UniversityJapan,10.6–22.3,17.5,8.7,14.9,35.4,30.4
1221,1201+,"Arab Academy for Science, Technology and Maritime TransportEgypt",10.6–22.3,22.8,8.1,21.6,34.9,35.9
1222,1201+,Arak UniversityIran,10.6–22.3,28.0,12.3,19.9,36.0,18.4
1223,1201+,Ariel UniversityIsrael,10.6–22.3,14.9,18.3,13.1,36.4,30.1
1224,1201+,Austral University of ChileChile,10.6–22.3,16.3,13.8,24.9,45.8,51.7
1225,1201+,Universidad Autónoma del Estado de HidalgoMexico,10.6–22.3,14.9,8.7,10.2,36.7,22.4
1226,1201+,Universidad Autónoma del Estado de Mexico (UAEMex)Mexico,10.6–22.3,17.5,8.2,6.7,34.9,24.3
1227,1201+,Universidad Autónoma del Estado de MorelosMexico,10.6–22.3,15.6,8.0,6.7,35.2,24.8
1228,1201+,Universidad Autónoma de Nuevo León (UANL)Mexico,10.6–22.3,14.0,8.6,11.6,35.8,30.4
1229,1201+,Universidad Autónoma de QuerétaroMexico,10.6–22.3,17.9,9.6,16.3,37.0,27.4
1230,1201+,Universidad Autónoma de YucatánMexico,10.6–22.3,17.2,10.3,15.1,45.5,30.4
1231,1201+,Autonomous University of Baja CaliforniaMexicoExplore,10.6–22.3,14.3,8.5,10.5,35.3,32.8
1232,1201+,Autonomous University of SinaloaMexicoExplore,10.6–22.3,18.2,12.2,29.3,52.0,23.8
1233,1201+,Badji Mokhtar University – AnnabaAlgeria,10.6–22.3,17.4,8.0,10.5,35.1,31.9
1234,1201+,University of BaghdadIraq,10.6–22.3,20.3,8.7,14.3,35.4,19.5
1235,1201+,Bahauddin Zakariya UniversityPakistan,10.6–22.3,14.8,11.2,34.5,35.0,40.2
1236,1201+,Baku State UniversityAzerbaijan,10.6–22.3,16.8,7.6,6.6,34.8,41.1
1237,1201+,Banasthali UniversityIndiaExplore,10.6–22.3,33.2,10.6,19.5,40.5,21.2
1238,1201+,Bangladesh University of Engineering and TechnologyBangladesh,10.6–22.3,18.1,12.9,27.8,35.2,23.8
1239,1201+,Bashkir State UniversityRussian Federation,10.6–22.3,16.8,8.8,4.5,38.7,17.5
1240,1201+,Başkent UniversityTurkey,10.6–22.3,17.4,12.6,5.0,34.8,20.1
1241,1201+,University of BasrahIraq,10.6–22.3,16.6,7.7,14.5,34.8,31.2
1242,1201+,University of BéjaïaAlgeria,10.6–22.3,15.7,8.8,14.8,34.8,42.8
1243,1201+,Belarusian State UniversityBelarus,10.6–22.3,21.3,8.4,8.9,38.5,61.7
1244,1201+,Belgorod State National Research UniversityRussian Federation,10.6–22.3,21.7,11.8,10.0,49.2,38.0
1245,1201+,Benemérita Universidad Autónoma de PueblaMexico,10.6–22.3,13.9,8.9,12.2,34.8,29.0
1246,1201+,BINUS UniversityIndonesia,10.6–22.3,17.7,12.5,13.3,38.6,25.3
1247,1201+,University of Bío-BíoChile,10.6–22.3,14.2,9.8,9.3,34.8,47.8
1248,1201+,University of BirjandIran,10.6–22.3,14.9,8.7,14.6,35.2,20.1
1249,1201+,University of BiskraAlgeria,10.6–22.3,18.3,8.1,12.9,34.8,34.8
1250,1201+,Blida 1 UniversityAlgeria,10.6–22.3,16.3,8.4,15.6,35.0,37.7
1251,1201+,Bolu Abant Izzet Baysal UniversityTurkey,10.6–22.3,14.9,8.4,17.5,35.0,21.1
1252,1201+,University of BotswanaBotswana,10.6–22.3,16.6,12.0,26.0,35.2,66.1
1253,1201+,University of BrawijayaIndonesia,10.6–22.3,18.9,9.6,7.8,37.8,21.9
1254,1201+,Brno University of TechnologyCzech Republic,10.6–22.3,19.2,17.3,19.9,43.4,56.4
1255,1201+,Bu-Ali Sina UniversityIran,10.6–22.3,17.3,16.0,26.2,35.8,19.6
1256,1201+,University of BucharestRomania,10.6–22.3,29.8,17.6,16.1,38.1,30.0
1257,1201+,Budapest University of Technology and EconomicsHungary,10.6–22.3,18.0,15.4,20.5,44.6,39.5
1258,1201+,Burapha UniversityThailandExplore,10.6–22.3,16.3,8.2,9.8,34.9,25.1
1259,1201+,University of BurgosSpain,10.6–22.3,18.1,13.7,25.7,37.8,36.5
1260,1201+,Bursa Uludağ UniversityTurkey,10.6–22.3,17.7,10.1,12.1,40.9,28.2
1261,1201+,University of CalcuttaIndiaExplore,10.6–22.3,35.7,11.9,14.9,43.5,16.4
1262,1201+,University of CarthageTunisia,10.6–22.3,19.8,9.8,19.4,36.4,43.9
1263,1201+,Catholic University of the NorthChile,10.6–22.3,15.1,12.4,25.4,34.9,54.4
1264,1201+,University of Caxias do SulBrazil,10.6–22.3,15.4,8.7,11.0,35.3,18.2
1265,1201+,Ceará State UniversityBrazil,10.6–22.3,18.1,9.4,6.8,36.0,18.5
1266,1201+,Chang Gung University of Science and TechnologyTaiwan,10.6–22.3,15.1,15.9,26.4,48.1,18.9
1267,1201+,Chaoyang University of TechnologyTaiwan,10.6–22.3,16.0,14.9,8.8,43.9,30.2
1268,1201+,"University of Chemistry and Technology, PragueCzech Republic",10.6–22.3,24.3,13.6,16.5,41.6,51.4
1269,1201+,University of ChesterUnited Kingdom,10.6–22.3,18.2,13.4,20.8,37.2,53.4
1270,1201+,Chiba Institute of TechnologyJapan,10.6–22.3,15.1,9.0,6.6,39.0,17.9
1271,1201+,Chubu UniversityJapan,10.6–22.3,15.0,10.6,16.4,37.0,29.8
1272,1201+,Chungbuk National UniversitySouth KoreaExplore,10.6–22.3,19.7,17.9,19.4,41.0,26.6
1273,1201+,Chuo UniversityJapan,10.6–22.3,23.9,10.6,12.9,37.9,25.0
1274,1201+,Cochin University of Science and TechnologyIndia,10.6–22.3,36.7,18.1,12.4,35.9,15.9
1275,1201+,University of Colorado Colorado SpringsUnited States,10.6–22.3,17.0,12.0,23.8,35.9,26.2
1276,1201+,Comillas Pontifical UniversitySpain,10.6–22.3,17.8,12.9,19.1,44.1,39.1
1277,1201+,Corvinus University of BudapestHungary,10.6–22.3,17.1,13.6,22.1,35.0,48.4
1278,1201+,Cracow University of TechnologyPoland,10.6–22.3,18.3,9.3,26.7,39.4,20.1
1279,1201+,Cukurova UniversityTurkey,10.6–22.3,17.8,9.7,17.8,38.5,21.4
1280,1201+,Damghan UniversityIran,10.6–22.3,17.2,13.2,33.1,36.2,19.4
1281,1201+,University of Dar es SalaamTanzania,10.6–22.3,14.8,9.2,16.1,35.0,47.4
1282,1201+,De La Salle UniversityPhilippinesExplore,10.6–22.3,19.0,12.9,21.8,34.8,26.0
1283,1201+,Del Rosario UniversityColombia,10.6–22.3,18.2,11.0,25.2,38.2,47.9
1284,1201+,Democritus University of ThraceGreece,10.6–22.3,16.4,12.7,33.2,36.0,31.8
1285,1201+,Dicle UniversityTurkey,10.6–22.3,26.0,22.7,6.8,99.9,16.3
1286,1201+,Diponegoro UniversityIndonesia,10.6–22.3,21.6,10.5,11.7,43.4,26.6
1287,1201+,Dokkyo Medical UniversityJapan,10.6–22.3,24.4,8.7,13.6,38.0,16.8
1288,1201+,Dokuz Eylül UniversityTurkey,10.6–22.3,17.8,9.9,24.8,37.6,20.0
1289,1201+,Doshisha UniversityJapan,10.6–22.3,18.7,10.3,5.7,36.0,28.4
1290,1201+,Dumlupinar UniversityTurkey,10.6–22.3,12.2,7.4,23.7,35.8,17.2
1291,1201+,Dunarea de Jos University of GalatiRomania,10.6–22.3,16.3,8.6,7.4,34.9,39.3
1292,1201+,EAFIT UniversityColombia,10.6–22.3,14.5,10.3,8.6,36.3,41.3
1293,1201+,Prague University of Economics and BusinessCzech Republic,10.6–22.3,17.7,13.7,5.2,35.8,43.4
1294,1201+,Ege UniversityTurkey,10.6–22.3,20.5,13.1,15.7,40.3,20.6
1295,1201+,Ehime UniversityJapan,10.6–22.3,20.9,15.1,19.2,44.3,26.6
1296,1201+,The University of Electro-CommunicationsJapan,10.6–22.3,20.8,20.8,10.5,43.1,31.3
1297,1201+,University of Engineering & Technology (UET) LahorePakistan,10.6–22.3,17.2,9.2,31.2,34.8,45.5
1298,1201+,Erciyes UniversityTurkey,10.6–22.3,19.8,14.8,20.2,79.3,21.7
1299,1201+,Erzincan Binali Yıldırım UniversityTurkey,10.6–22.3,13.4,8.5,30.5,34.8,16.2
1300,1201+,Escuela Politécnica NacionalEcuador,10.6–22.3,16.7,9.0,23.3,35.9,52.6
1301,1201+,Escuela Superior Politécnica del LitoralEcuador,10.6–22.3,16.6,9.3,30.3,35.2,54.7
1302,1201+,Eskişehir Osmangazi UniversityTurkey,10.6–22.3,17.5,14.0,14.8,35.0,18.8
1303,1201+,Universidade do Estado do Rio de Janeiro (UERJ)Brazil,10.6–22.3,25.9,11.1,16.3,39.6,22.9
1304,1201+,Universidade do Estado de Santa CatarinaBrazil,10.6–22.3,21.9,10.6,25.3,35.0,17.3
1305,1201+,Universidade Estadual de MaringáBrazil,10.6–22.3,22.8,12.0,13.1,35.1,18.7
1306,1201+,Universidade Estadual do Oeste do Paraná (Unioeste)Brazil,10.6–22.3,22.0,14.4,5.7,42.8,16.5
1307,1201+,Far Eastern Federal UniversityRussian Federation,10.6–22.3,20.5,11.8,16.8,41.6,51.7
1308,1201+,Universidade Federal da BahiaBrazil,10.6–22.3,23.8,14.3,22.7,35.1,23.7
1309,1201+,Universidade Federal do Ceará (UFC)Brazil,10.6–22.3,22.4,12.1,17.8,36.1,26.4
1310,1201+,Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA)Brazil,10.6–22.3,18.5,12.1,16.3,34.8,20.1
1311,1201+,Universidade Federal do Triângulo MineiroBrazil,10.6–22.3,20.5,9.2,21.8,36.2,19.7
1312,1201+,Federal University of Espírito SantoBrazil,10.6–22.3,19.6,10.9,19.2,35.7,24.1
1313,1201+,Federal University of GoiásBrazil,10.6–22.3,21.5,11.8,15.7,39.2,22.4
1314,1201+,Universidade Federal da Grande DouradosBrazil,10.6–22.3,35.4,9.2,7.9,34.8,16.9
1315,1201+,Federal University of ItajubáBrazil,10.6–22.3,17.5,9.9,20.8,38.3,24.3
1316,1201+,Universidade Federal de Juiz de ForaBrazil,10.6–22.3,20.0,10.6,24.9,35.4,21.8
1317,1201+,Federal University of LavrasBrazil,10.6–22.3,25.5,16.9,15.8,54.0,22.0
1318,1201+,Universidade Federal do Maranhão (UFMA)Brazil,10.6–22.3,20.5,8.6,16.0,35.6,19.4
1319,1201+,Federal University of Mato Grosso do SulBrazil,10.6–22.3,17.0,9.7,13.0,38.1,20.4
1320,1201+,Universidade Federal de Ouro Preto (UFOP)Brazil,10.6–22.3,18.2,11.2,19.1,39.6,21.7
1321,1201+,Federal University of ParáBrazil,10.6–22.3,19.0,10.3,14.9,38.6,23.6
1322,1201+,Universidade Federal do Paraná (UFPR)Brazil,10.6–22.3,25.6,12.3,16.3,35.3,23.5
1323,1201+,Federal University of PernambucoBrazil,10.6–22.3,26.7,10.2,16.4,36.3,22.2
1324,1201+,Federal University of PiauíBrazil,10.6–22.3,14.4,9.9,10.8,35.6,22.1
1325,1201+,Federal University of Rio Grande do Norte (UFRN)Brazil,10.6–22.3,22.6,9.9,19.7,37.8,27.4
1326,1201+,Federal Rural University of PernambucoBrazil,10.6–22.3,18.2,9.5,7.2,34.8,18.4
1327,1201+,Universidade Federal Rural do Semi-AridoBrazil,10.6–22.3,24.0,8.4,2.4,34.8,15.1
1328,1201+,Federal University of Santa MariaBrazil,10.6–22.3,22.3,12.5,18.6,35.7,18.9
1329,1201+,Federal University of TocantinsBrazil,10.6–22.3,17.4,8.4,6.3,34.8,18.9
1330,1201+,Federal University of UberlândiaBrazil,10.6–22.3,21.1,11.1,26.8,41.7,21.1
1331,1201+,Federal University of Vales do Jequitinhonha e MucuriBrazil,10.6–22.3,18.0,7.5,7.0,34.8,17.0
1332,1201+,Federal University of ViçosaBrazil,10.6–22.3,25.7,14.7,16.8,46.3,20.8
1333,1201+,Federico Santa María Technical UniversityChileExplore,10.6–22.3,14.3,12.0,28.7,41.3,56.1
1334,1201+,Feng Chia UniversityTaiwan,10.6–22.3,18.6,16.7,14.4,38.8,37.0
1335,1201+,Fluminense Federal UniversityBrazil,10.6–22.3,21.8,11.0,14.6,35.4,26.4
1336,1201+,Université Frères Mentouri Constantine 1Algeria,10.6–22.3,20.7,8.5,10.3,35.4,38.0
1337,1201+,Universidad de las Fuerzas Armadas – ESPEEcuador,10.6–22.3,14.4,9.4,13.2,35.1,42.3
1338,1201+,University of FukuiJapan,10.6–22.3,21.7,10.9,13.0,39.0,24.7
1339,1201+,Fukuoka UniversityJapan,10.6–22.3,18.6,8.9,17.4,37.9,21.6
1340,1201+,Universitas Gadjah MadaIndonesia,10.6–22.3,23.4,14.8,12.5,67.5,39.6
1341,1201+,Gazi UniversityTurkey,10.6–22.3,22.7,16.2,18.9,92.9,17.8
1342,1201+,Gaziantep UniversityTurkey,10.6–22.3,15.3,9.0,18.3,35.4,31.1
1343,1201+,University of GdańskPoland,10.6–22.3,20.0,13.6,21.5,35.3,33.4
1344,1201+,Gebze Technical UniversityTurkey,10.6–22.3,18.9,13.4,23.7,38.5,26.5
1345,1201+,"George Emil Palade University of Medicine, Pharmacy, Science, and Technology of Targu MuresRomania",10.6–22.3,18.4,9.3,18.6,35.0,32.5
1346,1201+,German University in CairoEgypt,10.6–22.3,16.0,8.9,31.0,34.8,44.2
1347,1201+,Gheorghe Asachi Technical University of IaşiRomania,10.6–22.3,16.3,9.5,14.2,35.6,27.2
1348,1201+,Gifu UniversityJapan,10.6–22.3,24.0,12.2,17.2,39.6,25.2
1349,1201+,GITAM UniversityIndia,10.6–22.3,18.0,8.2,11.7,35.5,19.8
1350,1201+,Government College University LahorePakistan,10.6–22.3,17.7,10.3,16.9,35.1,41.4
1351,1201+,Grand Valley State UniversityUnited States,10.6–22.3,29.7,9.1,19.9,34.8,28.8
1352,1201+,Grigore T. Popa University of Medicine and PharmacyRomania,10.6–22.3,19.5,8.4,16.7,35.1,41.9
1353,1201+,University of GuadalajaraMexicoExplore,10.6–22.3,17.4,8.9,9.9,34.8,28.0
1354,1201+,University of GuanajuatoMexico,10.6–22.3,16.6,8.9,8.6,36.6,33.9
1355,1201+,Gubkin Russian State University of Oil and GasRussian Federation,10.6–22.3,17.8,11.1,9.8,57.5,24.1
1356,1201+,Gunma UniversityJapan,10.6–22.3,25.3,13.7,18.0,39.1,21.7
1357,1201+,Gyeongsang National UniversitySouth KoreaExplore,10.6–22.3,21.4,16.0,18.2,39.8,27.5
1358,1201+,Hakim Sabzevari UniversityIran,10.6–22.3,15.8,9.7,32.4,35.7,30.1
1359,1201+,Hallym UniversitySouth Korea,10.6–22.3,19.9,18.4,18.0,44.3,22.3
1360,1201+,Hanoi University of Science and TechnologyVietnam,10.6–22.3,14.5,9.8,20.4,43.3,42.4
1361,1201+,Hasanuddin UniversityIndonesia,10.6–22.3,18.7,10.1,29.5,44.3,26.4
1362,1201+,The Hashemite UniversityJordanExplore,10.6–22.3,14.8,12.3,17.4,44.8,53.4
1363,1201+,Université Hassan 1erMorocco,10.6–22.3,14.2,8.7,11.4,34.8,25.7
1364,1201+,Université Hassan II de CasablancaMorocco,10.6–22.3,19.0,9.3,29.0,36.7,24.9
1365,1201+,University of HavanaCuba,10.6–22.3,20.6,10.2,8.4,40.2,51.7
1366,1201+,Hellenic Open UniversityGreece,10.6–22.3,19.9,8.0,35.1,34.8,26.6
1367,1201+,Helwan UniversityEgypt,10.6–22.3,15.9,8.3,26.5,35.2,40.5
1368,1201+,Hosei UniversityJapan,10.6–22.3,18.0,10.5,18.6,36.4,29.1
1369,1201+,University of Hradec KrálovéCzech Republic,10.6–22.3,17.9,12.6,20.2,36.7,45.7
1370,1201+,Hungarian University of Agriculture and Life SciencesHungary,10.6–22.3,20.5,11.2,16.6,37.3,51.1
1371,1201+,University of HyogoJapan,10.6–22.3,17.7,12.2,5.5,42.6,20.3
1372,1201+,Ibaraki UniversityJapan,10.6–22.3,17.8,11.8,6.7,40.9,24.5
1373,1201+,Ilia State UniversityGeorgia,10.6–22.3,16.6,8.0,34.6,34.9,48.4
1374,1201+,University of IlorinNigeria,10.6–22.3,17.6,8.9,16.5,34.8,31.3
1375,1201+,Immanuel Kant Baltic Federal UniversityRussian Federation,10.6–22.3,22.6,10.7,12.8,38.3,43.6
1376,1201+,Universidad Industrial de Santander (UIS)Colombia,10.6–22.3,16.3,9.1,23.0,35.6,35.5
1377,1201+,Instituto Politécnico Nacional (IPN)Mexico,10.6–22.3,18.7,9.7,13.6,40.7,25.0
1378,1201+,IPB UniversityIndonesia,10.6–22.3,25.2,10.3,14.6,56.9,42.6
1379,1201+,Irkutsk State UniversityRussian Federation,10.6–22.3,17.3,9.0,10.6,35.5,23.5
1380,1201+,I-Shou UniversityTaiwan,10.6–22.3,16.4,19.4,12.4,48.2,41.2
1381,1201+,Istanbul Medipol UniversityTurkeyExplore,10.6–22.3,14.4,9.6,17.9,36.2,27.6
1382,1201+,Ivane Javakhishvili Tbilisi State UniversityGeorgiaExplore,10.6–22.3,17.3,9.8,4.8,35.2,44.1
1383,1201+,Ivan Franko National University of LvivUkraine,10.6–22.3,20.6,8.6,7.5,35.3,31.8
1384,1201+,Ivanovo State University of Chemistry and TechnologyRussian Federation,10.6–22.3,15.9,10.4,0.7,34.8,21.1
1385,1201+,Iwate UniversityJapan,10.6–22.3,20.2,11.3,8.3,37.2,24.5
1386,1201+,Izmir Institute of TechnologyTurkey,10.6–22.3,19.1,10.5,19.2,39.8,28.9
1387,1201+,Jan Evangelista Purkyně UniversityCzech Republic,10.6–22.3,15.7,12.2,15.1,37.6,36.2
1388,1201+,Jawaharlal Nehru Technological University Anantapur (JNTUA)India,10.6–22.3,25.7,11.1,25.1,35.3,15.5
1389,1201+,Jean Moulin University – Lyon 3France,10.6–22.3,15.6,12.5,7.4,35.4,54.8
1390,1201+,Jeju National UniversitySouth KoreaExplore,10.6–22.3,18.6,15.2,19.2,37.1,23.4
1391,1201+,Kagawa UniversityJapan,10.6–22.3,21.9,12.3,25.7,40.8,29.2
